"solar cost $/MW","battery cost $/MWh","load cost $/MW","arraysize (MW)","battery size (MWh)","load size (1 MW by definition)","array cost $","battery cost $","load cost $ (all normalized to 1 MW)","total power system cost $","total system cost $","total system cost per utilization","battery size relative to 1 MW array","load size relative to 1 MW array","annual battery utilization","annual load utilization"
200000,200000,10000.,1.2658403604210504,0.,1.,253168.0720842101,0.,10000.,253168.0720842101,263168.0720842101,1.051619081695134e6,0.,0.7899890312135212,0.0042713089802129955,0.2502503774085215
200000,200000,12589.254117941673,1.2791950120254252,0.,1.,255839.00240508505,0.,12589.254117941673,255839.00240508505,268428.25652302674,1.0618330116596615e6,0.,0.78174163485569,0.00514649923896493,0.25279705337421104
200000,200000,15848.931924611135,1.2954167222676303,0.,1.,259083.34445352605,0.,15848.931924611135,259083.34445352605,274932.2763781372,1.0745309093949094e6,0.,0.7719523631357,0.006621004566209954,0.2558626038342231
200000,200000,19952.623149688796,1.3111872486996543,0.,1.,262237.44973993086,0.,19952.623149688796,262237.44973993086,282190.0728896197,1.0903555289418092e6,0.,0.7626675755058872,0.008219178082191747,0.2588055596540014
200000,200000,25118.8643150958,1.3354689064215821,0.,1.,267093.78128431644,0.,25118.8643150958,267093.78128431644,292212.64559941227,1.1099936990481548e6,0.,0.7488006610947773,0.011168188736681794,0.26325613005730697
200000,200000,31622.776601683796,1.3474401334474293,0.,1.,269488.0266894859,0.,31622.776601683796,269488.0266894859,301110.8032911697,1.1345124330049467e6,0.,0.7421479998829316,0.012804414003044107,0.26540987523039056
200000,200000,39810.717055349734,1.3851311495066223,0.,1.,277026.22990132443,0.,39810.717055349734,277026.22990132443,316836.94695667416,1.1648915644875814e6,0.,0.721953296881812,0.018968797564687945,0.27198836064715265
200000,200000,50118.723362727236,1.3917422172624427,0.,1.,278348.4434524886,0.,50118.723362727236,278348.4434524886,328467.16681521584,1.2027032076512373e6,0.,0.7185238671332398,0.02019596651445954,0.27310741729597643
200000,200000,63095.734448019335,1.4223374208187745,0.,1.,284467.4841637549,0.,63095.734448019335,284467.4841637549,347563.21861177427,1.249590788117281e6,0.,0.7030680521815603,0.025789573820395706,0.2781416299774719
200000,200000,79432.82347242816,1.4542833907752801,0.,1.,290856.678155056,0.,79432.82347242816,290856.678155056,370289.5016274842,1.30780781441577e6,0.,0.687623888399701,0.03211567732115672,0.28313755090452775
200000,200000,100000.,1.481835180952204,0.,1.,296367.03619044076,0.,100000.,296367.03619044076,396367.03619044076,1.3799843313175752e6,0.,0.6748388841446022,0.03737633181126321,0.2872257511880582
200000,200000,125892.54117941674,1.5274538919413132,0.,1.,305490.77838826267,0.,125892.54117941674,305490.77838826267,431383.3195676794,1.4696165670196267e6,0.,0.654684246297643,0.0474980974124809,0.2935346057254391
200000,200000,158489.3192461114,1.5382040231705363,0.,1.,307640.8046341073,0.,158489.3192461114,307640.8046341073,466130.1238802187,1.5804413163829187e6,0.,0.6501088184250139,0.04984779299847786,0.2949366857524509
200000,200000,199526.23149688798,1.577551981452626,0.,1.,315510.3962905252,0.,199526.23149688798,315510.3962905252,515036.6277874132,1.718109682914086e6,0.,0.6338935336249204,0.05877092846270915,0.299769352858695
200000,200000,251188.6431509581,1.630055283317095,0.,1.,326011.056663419,0.,251188.6431509581,326011.056663419,577199.6998143771,1.8887176650023211e6,0.,0.6134761257698214,0.06894025875190246,0.3056040140407475
200000,200000,316227.7660168379,1.6643718359358417,0.,1.,332874.36718716833,0.,316227.7660168379,332874.36718716833,649102.1332040062,2.1000999905973687e6,0.,0.6008272781410776,0.07458143074581425,0.3090815371221304
200000,200000,398107.17055349733,1.7289150461443785,0.,1.,345783.0092288757,0.,398107.17055349733,345783.0092288757,743890.179782373,2.3613515870603905e6,0.,0.578397418791676,0.08427511415525102,0.3150272851610506
200000,200000,501187.23362727254,1.8138836911687328,0.005414811121422416,1.,362776.73823374655,1082.9622242844832,501187.23362727254,363859.70045803103,865046.9340853036,2.683337462206281e6,0.0029852030468025823,0.551303264298977,0.19640410958904098,0.32237724336545015
200000,200000,630957.3444801933,1.9324775055300625,0.09373796583299612,1.,386495.5011060125,18747.593166599225,630957.3444801933,405243.0942726117,1.0362004387528051e6,3.0956018563216096e6,0.048506627148182296,0.5174704477223441,0.23940258751902577,0.3347331106669138
200000,200000,794328.2347242817,2.022909074736543,0.,1.,404581.8149473086,0.,794328.2347242817,404581.8149473086,1.1989100496715903e6,3.573922471784083e6,0.,0.49433759158465224,0.1124429223744291,0.33546056444618416
200000,200000,1.e6,2.2146432342970375,0.20102765840077774,1.,442928.6468594075,40205.531680155545,1.e6,483134.178539563,1.483134178539563e6,4.1839263507744125e6,0.09077202832834025,0.4515399972842198,0.28439878234398774,0.3544838159651272
200000,200000,1.2589254117941675e6,2.4726278110146827,1.661689466269388,1.,494525.5622029365,332337.8932538776,1.2589254117941675e6,826863.455456814,2.0857888672509815e6,4.929184319103629e6,0.6720338009898412,0.40442803221146084,0.37817732115677316,0.4231509175194085
200000,200000,1.5848931924611141e6,2.991087872282034,3.502918787859676,1.,598217.5744564068,700583.7575719352,1.5848931924611141e6,1.298801332028342e6,2.883694524489456e6,5.631139791749701e6,1.1711186489439855,0.33432652021588904,0.477140410958904,0.5120978400703915
200000,200000,1.9952623149688807e6,3.413543018372017,5.19213770228458,1.,682708.6036744034,1.038427540456916e6,1.9952623149688807e6,1.7211361441313194e6,3.7163984591002e6,6.31809641769621e6,1.5210406531688616,0.29295075369430057,0.5575818112633181,0.5882149010406086
200000,200000,2.5118864315095823e6,3.964766617001862,7.298153777935459,1.,792953.3234003724,1.459630755587092e6,2.5118864315095823e6,2.2525840789874643e6,4.764470510497047e6,6.991006340729672e6,1.8407524283117296,0.2522216555475831,0.6549847792998478,0.6815142596480273
200000,200000,3.1622776601683795e6,4.733336907252221,10.286881751002474,1.,946667.3814504442,2.0573763502004948e6,3.1622776601683795e6,3.004043731650939e6,6.166321391819319e6,7.609213674235365e6,2.1732832360277046,0.21126744611562337,0.7885178843226788,0.8103756387730773
200000,200000,3.981071705534973e6,5.549061210623832,13.330623290381604,1.,1.1098122421247663e6,2.666124658076321e6,3.981071705534973e6,3.775936900201087e6,7.75700860573606e6,8.267943344974547e6,2.40232046185754,0.18021066303710476,0.9254185692541856,0.9382029220665808
200000,200000,5.011872336272725e6,5.680142992000846,13.69190952033233,1.,1.1360285984001693e6,2.7383819040664663e6,5.011872336272725e6,3.874410502466636e6,8.886282838739362e6,9.355711518002179e6,2.4104867676067636,0.17605190598339976,0.9395357686453577,0.9498243743023129
200000,200000,6.309573444801937e6,5.807000888180429,13.997836292082868,1.,1.1614001776360858e6,2.7995672584165735e6,6.309573444801937e6,3.9609674360526595e6,1.0270540880854595e7,1.071402232109039e7,2.4105104444833247,0.17220593198726733,0.9506468797564688,0.9586073813414773
200000,200000,7.943282347242822e6,6.013470066691145,14.20846988299132,1.,1.202694013338229e6,2.841693976598264e6,7.943282347242822e6,4.0443879899364933e6,1.1987670337179314e7,1.2414445784173159e7,2.3627738602529367,0.16629333627833964,0.9590182648401826,0.9656226742286048
200000,200000,1.e7,5.994469688909067,14.478255911154207,1.,1.1988939377818133e6,2.8956511822308414e6,1.e7,4.094545120012655e6,1.4094545120012656e7,1.4538294306085527e7,2.4152688498770445,0.16682042814399314,0.9636986301369863,0.9694772181158058
200000,200000,1.2589254117941676e7,6.245844315564846,14.694480863262696,1.,1.2491688631129693e6,2.9388961726525393e6,1.2589254117941676e7,4.1880650357655087e6,1.6777319153707184e7,1.7197014386905733e7,2.3526812582637664,0.16010645630534973,0.9710711567732115,0.9755948780552213
200000,200000,1.584893192461114e7,6.379576112167279,14.957442305878908,1.,1.2759152224334558e6,2.9914884611757817e6,1.584893192461114e7,4.267403683609238e6,2.0116335608220376e7,2.0527387554110352e7,2.3445824680031198,0.1567502264128139,0.9766457382039574,0.9799754379456986
200000,200000,1.995262314968881e7,6.496956800902894,15.196637536882143,1.,1.299391360180579e6,3.0393275073764287e6,1.995262314968881e7,4.338718867557008e6,2.4291342017245818e7,2.4704407747398477e7,2.3390393383514936,0.15391821596551605,0.9807172754946728,0.9832796748508914
200000,200000,2.511886431509582e7,7.077854274718408,15.455358198022168,1.,1.4155708549436817e6,3.0910716396044334e6,2.511886431509582e7,4.506642494548115e6,2.9625506809643935e7,2.996952910681023e7,2.183621984593213,0.141285757121608,0.987281202435312,0.9885209308447853
200000,200000,3.1622776601683795e7,6.696839467075309,15.785481684319082,1.,1.3393678934150618e6,3.1570963368638163e6,3.1622776601683795e7,4.496464230278878e6,3.6119240831962675e7,3.6582224842121504e7,2.3571539622425846,0.14932417074001134,0.9865296803652968,0.987344017151583
200000,200000,3.981071705534973e7,7.48644271652888,15.674493107070223,1.,1.497288543305776e6,3.1348986214140444e6,3.981071705534973e7,4.63218716471982e6,4.444290422006955e7,4.484374569020053e7,2.0937170964339877,0.13357478816904034,0.9903919330289194,0.9910613740230318
200000,200000,5.011872336272725e7,7.636468392516268,15.369561094944162,1.,1.5272936785032537e6,3.0739122189888326e6,5.011872336272725e7,4.6012058974920865e6,5.4719929260219336e7,5.523585993590227e7,2.0126530098659634,0.1309505845634088,0.9894501522070015,0.9906594977197487
200000,200000,6.309573444801936e7,7.763064231688174,16.017532098671914,1.,1.5526128463376348e6,3.203506419734383e6,6.309573444801936e7,4.756119266072018e6,6.785185371409138e7,6.83550131010978e7,2.063300215047777,0.12881511348548222,0.9922374429223745,0.9926390272756989
200000,200000,7.943282347242822e7,8.30551062675349,15.522945856074948,1.,1.661102125350698e6,3.1045891712149894e6,7.943282347242822e7,4.765691296565687e6,8.41985147689939e7,8.476426492400512e7,1.8689935578521621,0.12040198910574222,0.992722602739726,0.9933256053654398
200000,200000,1.e8,7.1614028033163954,20.507542843076262,1.,1.4322805606632791e6,4.1015085686152526e6,1.e8,5.533789129278531e6,1.0553378912927853e8,1.0599403359788077e8,2.863620914268272,0.13963744638646872,0.9954337899543378,0.995657826643825
